epoch,acc,loss,val_acc,val_loss
0,0.7338415523607806,4.286836835153255,0.7345890410958904,4.277919172696327
1,0.7339874525650409,4.287616509336544,0.7345890410958904,4.277919172696327
2,0.7342427779224965,4.283501167425373,0.7345890410958904,4.277919172696327
3,0.7345345783484097,4.278797894203179,0.7345890410958904,4.277919172696327
4,0.7340604026845637,4.28644070884108,0.7345890410958904,4.277919172696327
5,0.7343157280246266,4.282325339588647,0.7345890410958904,4.277919172696327
6,0.7340239276334987,4.287028616706797,0.7345890410958904,4.277919172696327
7,0.7341333527866939,4.285264889839825,0.7345890410958904,4.277919172696327
8,0.7346804785352773,4.276446264813515,0.7345890410958904,4.277919172696327
9,0.7339145024976962,4.28879235129611,0.7345890410958904,4.277919172696327
10,0.7342063029062167,4.28408908391785,0.7345890410958904,4.277919172696327
11,0.7339191948658109,4.2887167040358625,0.7345890410958904,4.277919172696327
12,0.7344570928022169,4.28004681075865,0.7345890410958904,4.277919172696327
13,0.733841552395566,4.289968158957351,0.7345890410958904,4.277919172696327
14,0.7349358039275181,4.272330911924096,0.7345890410958904,4.277919172696327
15,0.733659177122848,4.292907698425079,0.7345890410958904,4.277919172696327
16,0.7343157280594119,4.282325358929285,0.7345890410958904,4.277919172696327
17,0.7338780274466311,4.289380247613101,0.7345890410958904,4.277919172696327
18,0.7344981032799519,4.279385799494783,0.7345890410958904,4.277919172696327
19,0.7337686022586505,4.291143982898121,0.7345890410958904,4.277919172696327
0,0.7338415523607806,1.0387281724687982,0.7350171232876712,4.257992577335061
1,0.7340604026671711,1.0030590049859418,0.7350171232876712,4.257563872424435
2,0.7347534286374074,0.9936696654302509,0.7350171232876712,4.256728597427612
3,0.7358841552378174,0.9814027860904179,0.7350171232876712,4.256887336299844
4,0.7360665304931427,0.9755902774555885,0.7350171232876712,4.256742916695059
5,0.7372702071608974,0.9687625027655998,0.7350171232876712,4.257998685858565
6,0.7374890574846805,0.9686070215538566,0.7350171232876712,4.256071642109248
7,0.7391304347826086,0.9628936908736951,0.7350171232876712,4.254972621730474
8,0.7405894368078189,0.9567425694519902,0.7350171232876712,4.256256090995928
9,0.740151736195038,0.9589602021075979,0.7350171232876712,4.257105822432531
10,0.7411000875575152,0.9518288101578093,0.7350171232876712,4.2549457218004685
11,0.7421966161026837,0.9475017769681671,0.7350171232876712,4.253307936398406
12,0.7431406888325731,0.944717747439297,0.7350171232876712,4.253682134902641
13,0.7430697402802438,0.9423369380556045,0.7350171232876712,4.2540504230211855
14,0.7449299679193477,0.9394603577375342,0.7350171232876712,4.253657664882538
15,0.7442004668806537,0.9362617411591202,0.7350171232876712,4.254460289598056
16,0.7452947184299984,0.9360373099482647,0.7350171232876712,4.2506103248901015
17,0.7451852932768033,0.940410151108034,0.7350171232876712,4.250093859080311
18,0.7464619200292955,0.933184913236475,0.7350171232876712,4.251724315560572
19,0.7458783192296469,0.9333225686243334,0.7350171232876712,4.253184851446108
20,0.7466807703356858,0.9315868264424547,0.7350171232876712,4.252149358187636
21,0.7476291216633777,0.9256429907737823,0.7350171232876712,4.249907192574244
22,0.747775021867638,0.9297482223492654,0.7350171232876712,4.250993780893822
23,0.7493069740297637,0.9245385973036794,0.7350171232876712,4.25144593846308
24,0.7489422235365056,0.9285981574766762,0.7350171232876712,4.249168810779101
25,0.7497081996088721,0.9215353448362437,0.7350171232876712,4.249762829580264
26,0.749306974012371,0.920958419808988,0.7350171232876712,4.251097825564206
