epoch,acc,loss,val_acc,val_loss
0,0.6254857512953368,0.6645008242192046,0.584375,6.612590861320496
1,0.6574074074558193,0.628083336210003,0.584375,6.178046631813049
2,0.6756406098729869,0.6107647233375898,0.4625,3.560922408103943
3,0.6788842036590303,0.6020466265375259,0.5703125,5.550673460960388
4,0.6905764248704663,0.5921159395899798,0.5875,6.5270894289016725
5,0.6925194300518135,0.5866417403048184,0.5859375,6.4950679540634155
6,0.6936425559713282,0.5848070280411937,0.584375,6.660009741783142
7,0.7066276802344319,0.5730703182813794,0.5671875,5.536698174476624
8,0.7027202072538861,0.5686580131090985,0.5828125,6.512301278114319
9,0.7095361659946745,0.5646438521879508,0.584375,6.610871481895447
10,0.711806681726105,0.5582467345227833,0.584375,6.685271167755127
11,0.7137305699481865,0.5575140756337754,0.584375,6.675071597099304
12,0.7244964262895417,0.5470575517536062,0.584375,6.664641380310059
13,0.7216645077720207,0.5442596048579933,0.584375,6.667498707771301
14,0.7257541355048918,0.5454729455866058,0.584375,6.6462016105651855
