epoch,acc,loss,val_acc,val_loss
0,0.7382915085907193,0.8728000279727954,0.7345890410958904,4.244234007787487
1,0.7502918003911279,0.8213140162010738,0.7345890410958904,4.2431861771840484
2,0.7539393054976351,0.8092759253159882,0.7344463470319634,4.166897696991489
3,0.758717537204552,0.7971865106922981,0.7345890410958904,4.257346341599068
4,0.7613802159149097,0.7879780572150169,0.7345890410958904,4.143356332495877
5,0.7630580682986883,0.7829811202912766,0.7345890410958904,3.533714286268574
6,0.7642617449838356,0.7741265108051751,0.7345890410958904,4.1691484451293945
7,0.7671067989495185,0.7707523721489574,0.7345890410958904,4.234299300468131
8,0.7688211263495769,0.7628315435681706,0.7345890410958904,4.1517969179371175
9,0.7675444995796921,0.7624366532740525,0.7345890410958904,4.233284741776175
10,0.7725051065245417,0.7532075442828136,0.7344463470319634,4.171929113396771
11,0.7727902567094516,0.7510297132553826,0.706763698630137,3.417067524504988
12,0.7734603035784018,0.7459020450389392,0.461615296803653,5.924669270101748
13,0.7755690107792225,0.739350066958623,0.6341324200913242,3.7551616147228573
14,0.7756784359324177,0.7371289314561381,0.5789098173515982,4.30762808943448
15,0.7742923840267303,0.7361179376121579,0.3972602739726027,7.8667306660517164
16,0.7788152903587992,0.7289869739913996,0.6479737442922374,3.7715716919942532
17,0.7799824919580961,0.7230369205686348,0.730736301369863,3.7007458204548107
18,0.7818427195624148,0.7183048760957053,0.4390696347031963,5.555298864024959
