epoch,acc,loss,val_acc,val_loss
0,0.6272668393782384,0.6653055418958318,0.584375,6.665676999092102
1,0.6640675763482781,0.623885774376177,0.584375,6.6831289768219
2,0.6723970158936101,0.6088411279440776,0.5859375,6.5281075716018675
3,0.6856957509499882,0.5988640052097555,0.584375,6.626226472854614
4,0.6968911917098446,0.5872502907570162,0.584375,6.5813803434371945
5,0.7012629533678757,0.5826628466035418,0.5734375,6.139245772361756
6,0.6936425559713282,0.5774428787418592,0.584375,6.644847846031189
7,0.7014294997138432,0.578763501569774,0.584375,6.638388133049011
8,0.7125971502590673,0.5685673791509835,0.584375,6.21618812084198
9,0.7007784625558238,0.5736201460045187,0.584375,5.509827017784119
10,0.7145637366395085,0.5615800815165294,0.584375,6.620450758934021
11,0.7227979274611399,0.5524746418925764,0.5734375,5.125706255435944
12,0.7280701754385965,0.5474869859168249,0.584375,6.658135795593262
