epoch,acc,loss,val_acc,val_loss
0,0.7479573971229634,0.5469155497946822,0.7314497716894978,3.63303847889922
1,0.7652465713451999,0.5161908900803854,0.7345890410958904,3.429107609404821
2,0.7699518529152014,0.5083783776359374,0.6098744292237442,2.8049144595181015
3,0.7756419608987453,0.5015838210388631,0.7343036529680366,4.143582387601948
4,0.7771739130260856,0.49564628108688025,0.7206050228310502,2.6873309473468834
5,0.7784505398481484,0.49218464863867323,0.2651255707762557,9.094970441844366
6,0.7820615698688052,0.48643083448204105,0.7325913242009132,4.1246778496868535
7,0.7810037934227034,0.4847041448838585,0.7298801369863014,3.6897288381236875
8,0.786766851473592,0.4790315712058304,0.7315924657534246,4.0082818389483235
9,0.7859644003675531,0.4779032506363921,0.7344463470319634,4.150560471020877
10,0.7910709074818778,0.4734684283510046,0.7345890410958904,4.023396717903276
11,0.7899285297549592,0.4705311915421013,0.300513698630137,6.855056176991223
