epoch,acc,loss,val_acc,val_loss
0,0.7149581592452077,0.5531246569864919,0.578125,0.9878114064534506
1,0.8232217580703511,0.40775771819397993,0.5729166666666666,1.1306272943814595
2,0.8582635980769681,0.33621785044670105,0.5885416666666666,1.0326521297295888
3,0.8556485353154617,0.32573470691507334,0.6041666666666666,0.9622762799263
4,0.8614016743883428,0.3070311121112632,0.6380208333333334,0.8839192986488342
5,0.8917364024218156,0.29497082176068834,0.5651041666666666,1.5028393665949504
6,0.8891213384133503,0.2853616619459256,0.5729166666666666,1.5155351956685383
7,0.8995815902075508,0.2639827779396807,0.5729166666666666,1.5339065591494243
8,0.8917364016736402,0.2629391281674597,0.6015625,1.124297598997752
9,0.8958333333333334,0.2659292370080948,0.5729166666666666,1.5989421606063843
10,0.8970588230285323,0.25035250011612387,0.6145833333333334,1.1262156963348389
11,0.8942708333333333,0.2544838825861613,0.609375,1.2751283645629883
12,0.9217436982303107,0.2207251653200438,0.5807291666666666,1.4978543122609456
13,0.9048117159799551,0.2322317974088581,0.6197916666666666,1.0653281311194103
14,0.9046875,0.2359475443760554,0.6276041666666666,0.9877106448014578
15,0.9012605034503616,0.23963932361172027,0.5885416666666666,1.394412875175476
16,0.9147489534761117,0.2155375670189638,0.578125,1.615928292274475
17,0.9151041666666667,0.22751350700855255,0.609375,1.2906664609909058
18,0.9173640167364017,0.2137637079136142,0.5885416666666666,1.5051452120145161
19,0.9168410046828841,0.216686011420633,0.578125,1.6717411478360493
0,0.48849372347528464,0.7725327112185905,0.5182291666666666,0.6892253657182058
1,0.5031380753138075,0.758587656908953,0.53125,0.6775491535663605
2,0.4984309630912717,0.7573114321820407,0.5598958333333334,0.6687105000019073
3,0.5167364009254647,0.7478858683897361,0.5833333333333334,0.6597381134827932
4,0.5418410038100127,0.7336030378002502,0.5963541666666666,0.6524342695871989
5,0.5282426776995719,0.7279796737507297,0.6276041666666666,0.6445791224638621
6,0.5479166666666667,0.7217458883921305,0.6536458333333334,0.6384095251560211
7,0.5330882354193375,0.7224763459017297,0.6692708333333334,0.6312816441059113
8,0.5653765682894815,0.6905205850820662,0.6822916666666666,0.6254153947035471
9,0.5758368203330738,0.6957063048953291,0.6979166666666666,0.6201088229815165
10,0.6004184102912328,0.6769264504999296,0.7057291666666666,0.6143397589524587
11,0.5857740580786223,0.679498052746681,0.703125,0.610076904296875
12,0.5932291666666667,0.6821951548258464,0.7057291666666666,0.6056426167488098
13,0.6066945604200642,0.6650125883114388,0.7109375,0.602064331372579
14,0.621848739746238,0.6543951102164614,0.7109375,0.5996091465155283
15,0.6328451885339107,0.6416226730187069,0.7161458333333334,0.5960611601670583
16,0.6380208333333334,0.630836550394694,0.7109375,0.5919956862926483
17,0.6349789925983974,0.6337969541048804,0.7109375,0.5894696712493896
18,0.6359832638477182,0.6402978804819753,0.7083333333333334,0.5870753824710846
19,0.6552083333333333,0.6217110613981883,0.7109375,0.5851682821909586
20,0.6323221757322176,0.6315537411797496,0.71875,0.5832121769587199
21,0.6720711299565048,0.6122842650533221,0.7083333333333334,0.5821028252442678
22,0.6684100418410042,0.6173756656287605,0.6953125,0.5816407998402914
23,0.6825313812519217,0.5956821409229455,0.6927083333333334,0.5798890690008799
24,0.6825313810025299,0.5878992018340522,0.6875,0.5796545346577963
25,0.6773012557289092,0.5980857553342396,0.6875,0.5787152548631033
26,0.6678870297874866,0.5925826380442376,0.6953125,0.5781583189964294
27,0.6935146443514645,0.5847316733464037,0.6927083333333334,0.5779290894667307
28,0.6956066953088449,0.5842308155163561,0.6901041666666666,0.5769714911778768
29,0.7092050206711102,0.5774075812874478,0.6848958333333334,0.5782385716835657
30,0.6929916315497714,0.5781918173055769,0.6875,0.5778780281543732
31,0.7133891208401285,0.560719377824951,0.6796875,0.5794162849585215
32,0.7112970718778826,0.5609277150122192,0.6770833333333334,0.5788783629735311
33,0.688807531630145,0.5820096853387905,0.6770833333333334,0.5777216156323751
34,0.7212343093740391,0.5593784641022462,0.6692708333333334,0.578385149439176
35,0.7311715473689794,0.5516434848059172,0.6614583333333334,0.5801016191641489
36,0.7359375,0.5495541214942932,0.65625,0.5799009253581365
37,0.7305672263898769,0.5453402945975295,0.6510416666666666,0.5826727449893951
38,0.7086820088669845,0.5587780241188145,0.6484375,0.5848082800706228
39,0.7265625,0.5521034280459086,0.6510416666666666,0.5824274321397146
40,0.7447478976570258,0.5365103215229612,0.6458333333333334,0.5848073015610377
41,0.7641213384133503,0.5248093027699443,0.6458333333333334,0.5843617717425028
42,0.7536610873673252,0.5300576685612172,0.6458333333333334,0.5900481591622034
43,0.7531380745656321,0.5249437794525753,0.6458333333333334,0.5902604957421621
44,0.7599372379949402,0.5161047258636443,0.6458333333333334,0.5904266834259033
45,0.7552083333333334,0.5250808914502462,0.6484375,0.5915493965148926
46,0.7379707107982875,0.5338724753098508,0.6484375,0.5935175369183222
47,0.763075314306315,0.508583456651935,0.6510416666666666,0.5946133981148402
48,0.7657563022705687,0.5061555140409149,0.6510416666666666,0.5928991536299387
49,0.7567708333333333,0.5163239399592082,0.6536458333333334,0.5973363767067591
