epoch,acc,loss,val_acc,val_loss
0,0.7280334735515227,0.18937350055163873,0.6425233644859814,0.2539188028774529
1,0.8389121341406052,0.12269569562444128,0.6345794390295153,0.27063569841540863
0,0.7405857745573611,0.18391243203165142,0.6042056072538144,0.2786497623842453
1,0.8305439333037852,0.12601250092105387,0.6827102797053685,0.21624977716775698
2,0.8556485363130291,0.1146640084902113,0.651869159546968,0.2545177116015247
3,0.8566945601706725,0.10872702194557031,0.6467289702914586,0.2564446767356908
4,0.8776150635096818,0.09818057335570267,0.5943925226403174,0.3359881264584087
5,0.8755230133004767,0.09876783298149268,0.6401869155536188,0.28382954020923545
6,0.8807531388234893,0.08860901752525792,0.6023364481524887,0.32453991166342083
7,0.8755230133004767,0.09180889768081729,0.6476635505105848,0.2613404008551179
8,0.8943514644351465,0.08243560462130163,0.5827102804852423,0.36409295496539534
9,0.8979166666666667,0.07997130633642276,0.584579439363747,0.3771867271338668
10,0.9236401671146249,0.0673290247011883,0.6014018685461204,0.34105794415852736
11,0.907563025961403,0.0764420012857358,0.6144859812527059,0.3108408014072436
12,0.8849372387431157,0.07998280825724662,0.6144859800828951,0.3110740923992941
13,0.9260416666666667,0.06536088635524114,0.5869158879618779,0.366247904662774
14,0.9065126050420168,0.0765128605099035,0.6000000004456422,0.34489670796929117
15,0.9006276148133697,0.07551279938370613,0.613551401702043,0.33210089298609263
16,0.9110878653606111,0.07477785007848899,0.6210280376059987,0.3034535189098287
17,0.9020833333333333,0.07385589880868793,0.6224299068762877,0.3060646960668475
18,0.9173640167364017,0.06502886552940353,0.6154205601906108,0.325368233066853
19,0.9163179916317992,0.06536308218526292,0.6411214944358185,0.2894180403134533
