epoch,acc,loss,val_acc,val_loss
0,0.9163179908836238,0.1998557935324673,0.6130841109797219,1.393751646536533
1,0.9414225941422594,0.14504080879887776,0.6144859815312324,1.2906984005018929
2,0.9414225938928676,0.14802870191789572,0.6612149533824386,0.978106989927381
3,0.9372384942226331,0.16208378852161903,0.6649532698025213,0.9871232280107302
4,0.9225941415112388,0.18807594446956363,0.6850467280806782,0.900152481326433
5,0.945606693812494,0.1364622408812515,0.6135514021476852,1.4795616127620232
6,0.9309623423480589,0.17160282312077957,0.6191588793959573,1.511112493889354
7,0.9278242670342514,0.1662006245996164,0.6200934563841776,1.5202584159708468
8,0.9445606699548506,0.13546573423690875,0.6135514029832644,1.690374544959202
9,0.9246861924686193,0.1784985008879436,0.6415887851024342,1.1431091049007167
0,0.9037656901271772,0.2144009543263264,0.619158877501978,1.346985670673513
1,0.9403765682894815,0.15436814875034108,0.6238317757009346,1.2066130174654666
2,0.9592050206711102,0.12793881255961861,0.6172897205174527,1.40155502858563
3,0.9427083333333334,0.15159936075409253,0.5971962637990434,1.8487447137030486
4,0.9508368198342901,0.13522747639083463,0.58130841054649,2.151078764523301
5,0.9495798331849715,0.1337450275025448,0.5878504667326668,1.9336604742803307
6,0.95,0.13854901554683843,0.6023364480967833,1.6997607993188306
7,0.9527310916856557,0.12822756265141383,0.5771028042953705,2.362430079629488
8,0.9572916666666667,0.12642267818252245,0.591588785046729,2.093109137766829
9,0.941422594641043,0.14236693595493188,0.6238317762579874,1.5810791389964451
10,0.9707112970711297,0.09107643739947714,0.58457943897381,2.4377900979229223
11,0.9278242675330349,0.17377688819893233,0.5850467294176048,2.370363672871456
12,0.9464285711781317,0.1327216419226983,0.6191588779476201,1.5371173782883403
13,0.9572916666666667,0.11545890470345815,0.6088785049514236,1.6659673271892226
14,0.9453781525127026,0.13073172050864756,0.6724299064306455,1.0850725388415505
15,0.9414225941422594,0.13304661697548303,0.5752336447484026,2.292177758038601
16,0.9572916666666667,0.1245513495678703,0.5682242996781786,2.468349088241007
17,0.9654811720469008,0.09998342123615193,0.6327102802624213,1.570548107245258
18,0.9644351456953392,0.09885584774999938,0.6285046732314279,1.4141778764323654
19,0.9737394950470003,0.07745158885206495,0.6317757008231689,1.4447098503603
