epoch,acc,loss,val_acc,val_loss
0,0.7834728040954558,0.4583001629328628,0.6724299062078244,0.769546038970769
1,0.8859832633489345,0.2994088630297194,0.6934579450393391,0.697427222661883
2,0.8964435153925269,0.2608699284836837,0.6962616810174745,0.7594521130356833
3,0.8885416666666667,0.26239478488763174,0.6098130847806128,1.237458057269872
4,0.9012605026990426,0.24205444089504852,0.6355140186358835,1.1692730185027433
5,0.8974895390007785,0.23069557167246751,0.5990654213406216,1.3851392035172365
6,0.9089958156501897,0.21504754657276504,0.6252336449712237,1.2019298593017542
7,0.9260416666666667,0.1972259131570657,0.6462616828000434,1.123657175425057
8,0.901260503951241,0.22178304267405463,0.6369158872377093,1.1234656053168752
9,0.8922594139765496,0.24422589119009394,0.5873831777929146,1.714347833339299
10,0.9173640169857935,0.19243922461775056,0.6084112141733972,1.2703708021440239
11,0.9372384939732412,0.17114939543742017,0.5957943934146489,1.63662510141034
12,0.935146444013428,0.16817676687465052,0.7051401869158879,0.7737058310865241
13,0.9239583333333333,0.1906081554790338,0.599065420226516,1.6388532377849114
14,0.9348739485780732,0.15899728858420828,0.6130841129294066,1.5061820677507705
15,0.9447916666666667,0.1386681071172158,0.605607476022756,1.7707891152283857
16,0.9424686197456456,0.15911381383071885,0.6682242981741362,0.9798436198279122
17,0.9485294130169043,0.1455230853136848,0.6014018691031733,1.726456441389066
18,0.9302083333333333,0.16114881796141464,0.6392523365600087,1.2655567598120074
19,0.9516806715175885,0.135925743040167,0.6130841124837644,1.4619191987492213
