epoch,acc,loss,val_acc,val_loss
0,0.6820083686996204,0.600187166714768,0.7005208333333334,0.5801414549350739
1,0.6757322168250463,0.5933229721240918,0.7005208333333334,0.5781730810801188
2,0.6807291666666667,0.5903437217076619,0.703125,0.5763659179210663
3,0.6969537810117257,0.5841462977794039,0.6927083333333334,0.5781731208165487
4,0.7013598333841587,0.5789580063341053,0.7005208333333334,0.5766347348690033
5,0.694037656404982,0.576656550293687,0.7005208333333334,0.5772526959578196
6,0.7081589953171159,0.5712576877621927,0.7005208333333334,0.5768787463506063
7,0.6987447706226525,0.583304156069975,0.6953125,0.5764554540316263
8,0.7119791666666667,0.566864213347435,0.6875,0.5776311258474985
9,0.7201882850176121,0.5653074543346421,0.6770833333333334,0.5774803857008616
10,0.7144351466929064,0.5568409201739722,0.6770833333333334,0.5768359502156576
11,0.7316176465579441,0.5539721994339919,0.6744791666666666,0.5761239727338155
12,0.7328125,0.5425377021233241,0.6666666666666666,0.578791598478953
13,0.7280334735515227,0.5471238394162645,0.6640625,0.5814325710137686
14,0.7347689063108268,0.5392254643580493,0.6640625,0.580753281712532
15,0.7332635988251435,0.5355608500696126,0.6640625,0.5830463071664175
16,0.7484375,0.5295192231734593,0.6614583333333334,0.5851175139347712
17,0.7437238493723849,0.5429790468894288,0.6614583333333334,0.5844067384799322
18,0.7421218497412545,0.5381776715527061,0.6614583333333334,0.5884861896435419
19,0.7583333333333333,0.5161130507787068,0.6614583333333334,0.5881584485371908
20,0.7552301257724043,0.5277769832431521,0.6640625,0.5894119491179785
21,0.7667364014242484,0.51677666997311,0.6666666666666666,0.5917995423078537
22,0.7698744777356231,0.5060670448147602,0.6692708333333334,0.5943317313989004
23,0.7526260506706077,0.5153586924576959,0.6692708333333334,0.5969016253948212
24,0.7520833333333333,0.5086681852738063,0.6692708333333334,0.597590982913971
25,0.7745815894593754,0.5027011040613741,0.671875,0.5985089540481567
26,0.7745815897087672,0.4994873671352115,0.6692708333333334,0.5975470344225565
27,0.76098326409711,0.5097242636161868,0.6744791666666666,0.6007570773363113
28,0.763075314306315,0.5050564617791435,0.671875,0.6038979987303416
29,0.7745815897087672,0.48968009582124494,0.6692708333333334,0.605564554532369
30,0.7766736396685804,0.5025682426895557,0.6666666666666666,0.6065977017084757
31,0.7771966527196653,0.4936463223092227,0.6692708333333334,0.6110265155633291
32,0.7672594142259415,0.49847433120635765,0.6692708333333334,0.6106456617514292
