epoch,acc,loss,val_acc,val_loss
0,0.6755162240129656,0.6079238493182314,0.6979166666666666,0.5807876437902451
1,0.6825221240696302,0.593213864835666,0.6927083333333334,0.5806775093078613
2,0.6922238372093024,0.5756114367828813,0.7005208333333334,0.5793078591426214
3,0.6931137724550899,0.5804758177189056,0.6901041666666666,0.5806112488110861
4,0.7131268434819922,0.5678261156279077,0.6875,0.5792233745257059
5,0.7116519172283049,0.5605623289547136,0.6848958333333334,0.5773395548264185
6,0.7176598837209303,0.560500385456307,0.671875,0.5811786750952402
7,0.7073353293413174,0.5628753124239916,0.6614583333333334,0.5815274814764658
8,0.7245575222997187,0.5514865442011561,0.65625,0.5822213590145111
9,0.7296511627906976,0.5465221633744795,0.6536458333333334,0.5826880435148875
10,0.7518712574850299,0.5282113167518627,0.6588541666666666,0.5804135004679362
11,0.743362832034232,0.5295854035028665,0.6484375,0.5850802958011627
12,0.748546511627907,0.5263060726398645,0.6484375,0.5838416963815689
13,0.758480825958702,0.5174609554552398,0.6484375,0.5865680078665415
14,0.7556137728120038,0.5152372937359496,0.6536458333333334,0.5849070499340693
15,0.748546511627907,0.5229767408481863,0.6510416666666666,0.587993194659551
